Date,Open,High,Low,Close,Share,Money,Numb
2005/8/24,6174.25 ,6174.79 ,6126.97 ,6127.24 ,2891189827,68248947603,545570
2005/8/25,6103.46 ,6153.62 ,6097.23 ,6109.66 ,3148021147,75326688910,582959
2005/8/26,6130.83 ,6148.95 ,6107.00 ,6136.55 ,2671948497,63258670459,519130
2005/8/29,6117.27 ,6130.79 ,6031.20 ,6049.44 ,2591495387,60436586626,490733
2005/8/30,6087.86 ,6087.86 ,6021.97 ,6032.12 ,2686537087,66196375770,513850
2005/8/31,6041.86 ,6078.17 ,5976.40 ,6033.47 ,2977913814,74262587879,554781
2005/9/2,6081.71 ,6116.05 ,6075.35 ,6116.05 ,2982647505,72683430270,562312
2005/9/5,6131.95 ,6131.95 ,6094.00 ,6098.78 ,2405613427,58529415234,472381
2005/9/6,6141.28 ,6145.30 ,6123.84 ,6140.14 ,2391680493,60911194022,475520
2005/9/7,6168.51 ,6168.51 ,6130.56 ,6141.14 ,2534235971,66506732216,510469
2005/9/8,6157.47 ,6170.00 ,6140.34 ,6149.88 ,2586525890,64560793284,505850
2005/9/9,6161.80 ,6167.90 ,6108.40 ,6119.06 ,2410728836,57554139948,458508
2005/9/12,6155.38 ,6166.11 ,6130.99 ,6164.98 ,2497524406,66874133384,483776
2005/9/13,6170.37 ,6186.12 ,6156.12 ,6169.08 ,2631779761,65982039910,493802
2005/9/14,6159.97 ,6172.89 ,6132.99 ,6148.70 ,2176079122,53751742047,424313
2005/9/15,6132.45 ,6139.99 ,6079.57 ,6082.56 ,2680002480,59007451515,475682
2005/9/16,6080.19 ,6086.88 ,6015.56 ,6031.24 ,2731488917,61028010992,489009
2005/9/19,6044.16 ,6050.40 ,6023.08 ,6035.59 ,2072243988,46492384529,373937
2005/9/20,6015.98 ,6115.54 ,5994.46 ,6105.35 ,3159848752,83862816939,596098
2005/9/21,6099.13 ,6121.62 ,6066.37 ,6067.34 ,2671733547,75359374570,536972
2005/9/22,6017.25 ,6039.85 ,5966.16 ,5972.06 ,2952942046,73506976329,566430
2005/9/23,5957.79 ,5973.72 ,5899.59 ,5925.54 ,2602770924,68897972326,506908
2005/9/26,5967.69 ,5975.98 ,5894.99 ,5930.20 ,2376809699,52451304969,428807
2005/9/27,5929.87 ,5966.97 ,5905.44 ,5945.05 ,2381582829,55416718605,462334
2005/9/28,5943.12 ,5961.21 ,5912.88 ,5931.38 ,2551074308,66074886904,499624
2005/9/29,5932.79 ,6009.99 ,5931.02 ,6009.99 ,3160176399,81429399064,558626
2005/9/30,6053.59 ,6118.61 ,6047.20 ,6118.61 ,3663130874,96097007294,668860
2005/10/3,6128.97 ,6139.22 ,6090.78 ,6123.92 ,2995646458,81198534270,610156
2005/10/4,6141.74 ,6158.68 ,6114.02 ,6142.12 ,3249347941,87276662021,667937
2005/10/5,6136.66 ,6171.87 ,6125.11 ,6135.01 ,3352759910,96094511187,682763
2005/10/6,6094.18 ,6105.05 ,6075.67 ,6095.81 ,2879760374,77728931515,571526
2005/10/7,6090.99 ,6112.83 ,6076.15 ,6081.84 ,2636439957,68003310809,534806
2005/10/11,6097.88 ,6112.68 ,6065.57 ,6066.59 ,2332881499,56545019137,455196
2005/10/12,6042.15 ,6045.73 ,5987.40 ,5987.40 ,3154530287,73558099239,598997
2005/10/13,5970.10 ,5974.03 ,5928.86 ,5960.11 ,2792065835,70122113832,556798
2005/10/14,5987.05 ,6006.96 ,5967.71 ,5969.07 ,2790260894,59910308829,532832
2005/10/17,5990.23 ,5991.35 ,5826.27 ,5826.27 ,3045509409,69571609585,578547
2005/10/18,5853.28 ,5865.24 ,5805.70 ,5830.79 ,2594131770,62898474489,504235
2005/10/19,5788.83 ,5788.83 ,5692.28 ,5694.16 ,3253960978,73191916579,598988
2005/10/20,5719.03 ,5763.72 ,5647.92 ,5748.00 ,3742904589,86459106710,691597
2005/10/21,5678.62 ,5761.16 ,5678.62 ,5738.76 ,2854956516,67451562348,547869
2005/10/24,5761.33 ,5766.35 ,5713.63 ,5717.28 ,2626071531,57300246925,509866
2005/10/25,5796.81 ,5803.67 ,5721.31 ,5721.31 ,2722752060,66384239114,548749
2005/10/26,5731.87 ,5739.94 ,5672.89 ,5700.72 ,2894774653,73597568680,599733
2005/10/27,5663.24 ,5717.05 ,5632.23 ,5661.18 ,2902444323,65959644005,542254
2005/10/28,5646.80 ,5690.98 ,5618.90 ,5632.97 ,2954192387,68533784956,539340
2005/10/31,5692.82 ,5774.61 ,5681.20 ,5764.30 ,3142064049,73484426158,592219
2005/11/1,5803.25 ,5829.82 ,5786.64 ,5798.41 ,3017145374,77306426741,604293
2005/11/2,5832.34 ,5870.37 ,5816.90 ,5870.37 ,2825857414,74896770177,561238
2005/11/3,5907.22 ,5908.69 ,5855.13 ,5858.01 ,2785908092,76966614044,581832
2005/11/4,5907.27 ,5930.24 ,5888.40 ,5911.74 ,3148857905,78879552132,590022
2005/11/7,5905.36 ,5905.36 ,5842.37 ,5860.39 ,2458263787,54941401961,477622
2005/11/8,5865.91 ,5867.07 ,5836.24 ,5849.63 ,2522926006,53206907650,455246
2005/11/9,5843.97 ,5971.06 ,5843.39 ,5971.06 ,3414016817,83008598939,651470
2005/11/10,5987.28 ,6021.38 ,5971.89 ,5988.37 ,3648705915,86090196746,687966
2005/11/11,6050.87 ,6075.26 ,6019.06 ,6075.26 ,3578017421,93325925391,700359
2005/11/14,6066.24 ,6090.87 ,6061.22 ,6083.62 ,2702661088,70783535745,563073
2005/11/15,6072.48 ,6073.44 ,6003.48 ,6030.74 ,2729906051,65343933682,548549
2005/11/16,6021.61 ,6079.30 ,6002.18 ,6046.20 ,2991891392,77055022323,603001
2005/11/17,6063.09 ,6063.09 ,5994.91 ,6020.94 ,2766197891,73774263615,576103
2005/11/18,6084.07 ,6121.60 ,6077.98 ,6106.74 ,4003669144,1.18489E+11,796944
2005/11/21,6130.80 ,6138.40 ,6093.44 ,6103.42 ,2976233229,82323774073,615676
2005/11/22,6091.77 ,6094.68 ,6050.24 ,6059.19 ,2600545846,67041754173,533042
2005/11/23,6095.18 ,6123.52 ,6074.33 ,6123.52 ,2952991546,77851928052,577117
2005/11/24,6122.97 ,6143.87 ,6104.11 ,6111.89 ,3220442780,78452957519,626939
2005/11/25,6133.70 ,6145.01 ,6122.17 ,6128.20 ,3088193991,79225986258,616874
2005/11/28,6167.08 ,6212.35 ,6156.29 ,6203.84 ,3821419370,1.0244E+11,722814
2005/11/29,6192.94 ,6207.05 ,6139.51 ,6139.51 ,3613061634,84244111036,667865
2005/11/30,6172.96 ,6206.45 ,6171.38 ,6203.47 ,3778694837,95549463987,715062
2005/12/1,6196.36 ,6202.91 ,6162.86 ,6179.82 ,3227285807,81032735488,628194
2005/12/2,6254.35 ,6258.34 ,6209.77 ,6228.95 ,4199646912,1.13045E+11,785269
2005/12/5,6280.81 ,6348.31 ,6244.49 ,6348.31 ,4479658637,1.20943E+11,837475
2005/12/6,6319.13 ,6364.17 ,6318.95 ,6350.52 ,4557731617,1.14758E+11,834462
2005/12/7,6362.51 ,6370.82 ,6290.60 ,6329.52 ,4108984568,1.13144E+11,785974
2005/12/8,6302.08 ,6316.58 ,6223.35 ,6249.19 ,3733086285,93956346795,680379
2005/12/9,6269.94 ,6274.04 ,6233.23 ,6264.36 ,3274241301,84194314480,613497
2005/12/12,6272.61 ,6272.61 ,6206.83 ,6266.29 ,3159491779,84502319635,629486
2005/12/13,6270.24 ,6282.23 ,6242.41 ,6261.18 ,3466362934,90967048561,691113
2005/12/14,6272.48 ,6280.52 ,6227.35 ,6235.35 ,3427176769,85151556643,668240
2005/12/15,6240.37 ,6259.21 ,6227.25 ,6258.47 ,2949201386,75060489527,591197
2005/12/16,6293.41 ,6375.33 ,6293.41 ,6350.69 ,4485149959,1.30568E+11,880813
2005/12/19,6386.36 ,6439.20 ,6374.49 ,6431.42 ,4494752604,1.15738E+11,838059
2005/12/20,6428.25 ,6443.89 ,6413.46 ,6427.84 ,3899282786,96063086414,745690
2005/12/21,6442.32 ,6481.56 ,6427.86 ,6471.89 ,4407572884,1.0607E+11,821562
2005/12/22,6501.37 ,6504.09 ,6417.20 ,6417.20 ,3832890037,96692644218,731585
2005/12/23,6450.65 ,6516.11 ,6426.23 ,6512.63 ,4266018089,1.14873E+11,817066
2005/12/26,6565.67 ,6573.97 ,6530.76 ,6534.77 ,4510050132,1.11658E+11,829535
2005/12/27,6539.29 ,6570.42 ,6505.46 ,6531.59 ,4798191272,1.14399E+11,867351
2005/12/28,6492.80 ,6530.02 ,6479.34 ,6524.40 ,3923322562,1.03511E+11,739811
2005/12/29,6549.72 ,6600.12 ,6546.75 ,6575.53 ,5424306969,1.54201E+11,950257
2005/12/30,6589.84 ,6600.17 ,6548.34 ,6548.34 ,5528442461,1.40064E+11,868806
2006/1/2,6457.61 ,6492.92 ,6424.03 ,6462.06 ,4697272274,1.16362E+11,831039
2006/1/3,6476.20 ,6591.77 ,6457.09 ,6591.77 ,5214136483,1.54358E+11,993767
2006/1/4,6658.32 ,6670.96 ,6579.66 ,6616.44 ,5910064630,1.81449E+11,1110682
2006/1/5,6669.80 ,6717.12 ,6666.84 ,6709.87 ,5851695431,1.66804E+11,1088084
2006/1/6,6757.41 ,6761.01 ,6676.65 ,6694.82 ,5904757449,1.7064E+11,1097763
2006/1/9,6752.09 ,6763.86 ,6708.59 ,6742.39 ,5368690127,1.39867E+11,946621
2006/1/10,6751.56 ,6751.56 ,6678.84 ,6707.40 ,4473047465,1.1525E+11,825103
2006/1/11,6702.47 ,6741.92 ,6650.61 ,6735.89 ,5237215128,1.35428E+11,921866
2006/1/12,6782.15 ,6797.20 ,6725.57 ,6725.61 ,6004447861,1.44765E+11,1010264
2006/1/13,6729.58 ,6729.58 ,6669.64 ,6682.35 ,3806146790,97705425734,709427
2006/1/16,6680.88 ,6733.52 ,6664.80 ,6724.18 ,3088712073,89125147037,615907
2006/1/17,6752.24 ,6775.73 ,6711.04 ,6711.04 ,3908191966,1.19009E+11,761069
2006/1/18,6620.77 ,6629.44 ,6467.73 ,6498.92 ,4604046584,1.33678E+11,861829
2006/1/19,6514.71 ,6545.89 ,6442.78 ,6512.29 ,3911936385,1.16797E+11,756199
2006/1/20,6571.64 ,6571.64 ,6475.30 ,6486.63 ,2935205930,81834536264,561042
2006/1/23,6385.88 ,6417.72 ,6373.63 ,6381.97 ,2777545478,74734515340,527611
2006/1/24,6418.58 ,6478.50 ,6418.58 ,6451.94 ,2638290586,74790232625,525995
2006/1/25,6500.63 ,6536.89 ,6477.34 ,6532.18 ,2775059105,79611429384,556739
2006/2/3,6592.19 ,6626.43 ,6547.17 ,6594.60 ,3601717464,1.08886E+11,650754
2006/2/6,6568.35 ,6719.96 ,6530.80 ,6719.96 ,3930167163,1.03247E+11,718816
2006/2/7,6692.42 ,6747.43 ,6681.53 ,6720.08 ,4268640872,1.17561E+11,797491
2006/2/8,6712.87 ,6715.18 ,6623.23 ,6624.11 ,3101965433,84641014488,610258
2006/2/9,6696.65 ,6700.86 ,6620.32 ,6630.13 ,3576195081,1.06414E+11,693266
2006/2/10,6652.33 ,6652.33 ,6574.01 ,6594.92 ,3472885077,1.018E+11,644427
2006/2/13,6591.99 ,6623.55 ,6557.76 ,6562.29 ,2988050654,82184422608,551867
2006/2/14,6553.28 ,6613.86 ,6540.71 ,6612.97 ,2814676829,85630295373,569514
2006/2/15,6628.98 ,6659.52 ,6592.94 ,6598.49 ,3151732954,1.05064E+11,679021
2006/2/16,6661.30 ,6701.74 ,6647.03 ,6683.93 ,3444106139,1.04756E+11,676741
2006/2/17,6723.66 ,6726.73 ,6665.63 ,6673.75 ,3282007619,94765403391,658807
2006/2/20,6652.55 ,6697.31 ,6631.81 ,6686.55 ,2779192974,73918559924,550886
2006/2/21,6708.21 ,6717.53 ,6631.51 ,6631.51 ,2730164140,76065382345,534387
2006/2/22,6634.83 ,6650.71 ,6503.70 ,6530.70 ,3294358902,96525835346,642509
2006/2/23,6523.85 ,6528.50 ,6466.21 ,6474.69 ,3005238680,87825753003,587034
2006/2/24,6474.05 ,6538.22 ,6473.80 ,6538.22 ,2792814311,82251573953,549061
2006/2/27,6496.55 ,6567.91 ,6481.99 ,6561.63 ,2669270146,79694446208,534581
2006/3/1,6518.00 ,6636.92 ,6518.00 ,6613.39 ,3085097779,1.07145E+11,653281
2006/3/2,6678.46 ,6685.45 ,6637.90 ,6642.96 ,3096023625,1.05475E+11,639416
2006/3/3,6643.79 ,6659.44 ,6543.43 ,6553.66 ,3028547291,1.00293E+11,635584
2006/3/6,6547.73 ,6582.21 ,6531.50 ,6575.78 ,2289559436,84677205194,497342
2006/3/7,6553.97 ,6557.15 ,6494.15 ,6494.15 ,2514583078,83750558781,519701
2006/3/8,6487.07 ,6521.27 ,6436.14 ,6459.57 ,2681291503,90898571018,557168
2006/3/9,6476.96 ,6505.56 ,6465.23 ,6486.47 ,2176550427,67214793168,478685
2006/3/10,6492.04 ,6528.56 ,6473.18 ,6490.68 ,2339071972,84228849211,524596
2006/3/13,6520.36 ,6551.13 ,6502.51 ,6544.63 ,2393039527,83791552524,537630
2006/3/14,6532.25 ,6545.12 ,6444.14 ,6460.01 ,2663918093,87681012468,582190
2006/3/15,6516.14 ,6534.61 ,6478.71 ,6518.70 ,2755965507,96574956870,604219
2006/3/16,6528.14 ,6594.18 ,6504.98 ,6504.98 ,3415296598,1.30479E+11,768541
2006/3/17,6507.55 ,6530.43 ,6471.71 ,6528.57 ,2710641118,91238321670,602426
2006/3/20,6554.18 ,6569.53 ,6510.58 ,6516.52 ,2737960750,99017983199,629690
2006/3/21,6525.30 ,6536.01 ,6458.03 ,6458.03 ,2437965957,90567934779,573616
2006/3/22,6419.46 ,6441.27 ,6387.36 ,6391.26 ,2434069283,81223610890,539056
2006/3/23,6412.66 ,6418.48 ,6344.73 ,6364.60 ,2376518213,85679794386,544060
2006/3/24,6366.96 ,6401.62 ,6351.89 ,6376.62 ,2281254282,77382797699,511649
2006/3/27,6408.20 ,6430.23 ,6399.08 ,6421.85 ,2117775462,65299856650,461542
2006/3/28,6433.23 ,6469.67 ,6424.94 ,6453.85 ,2089763361,70462372005,479569
2006/3/29,6447.70 ,6498.03 ,6444.40 ,6498.03 ,2420386312,81638157117,551488
2006/3/30,6540.81 ,6559.21 ,6504.75 ,6546.06 ,3353953358,1.07732E+11,660533
2006/3/31,6564.86 ,6632.63 ,6564.86 ,6613.97 ,3204345699,1.10983E+11,689477
2006/4/3,6627.32 ,6672.11 ,6615.98 ,6660.76 ,3275646151,1.00779E+11,683190
2006/4/4,6679.82 ,6684.10 ,6651.96 ,6665.60 ,3083142620,1.01264E+11,647076
2006/4/6,6724.97 ,6760.82 ,6710.68 ,6760.82 ,3467033691,1.15805E+11,713854
2006/4/7,6758.82 ,6802.94 ,6722.39 ,6781.94 ,3438064528,1.22226E+11,729480
2006/4/10,6759.38 ,6815.73 ,6758.07 ,6780.64 ,3173306777,92689914430,641202
2006/4/11,6772.96 ,6775.65 ,6723.23 ,6757.17 ,3137051853,86682188377,625895
2006/4/12,6710.62 ,6813.66 ,6709.83 ,6808.50 ,3891090800,1.10034E+11,785385
2006/4/13,6850.19 ,6868.74 ,6828.95 ,6855.74 ,4529750491,1.31374E+11,882350
2006/4/14,6888.18 ,6952.54 ,6876.47 ,6952.54 ,4452889484,1.19775E+11,888959
2006/4/17,6982.47 ,7015.91 ,6950.58 ,7000.09 ,4915510490,1.27025E+11,942750
2006/4/18,7007.45 ,7007.45 ,6918.46 ,6989.46 ,3966008465,1.10667E+11,826193
2006/4/19,7073.32 ,7093.43 ,7038.78 ,7038.78 ,4811062085,1.44305E+11,961990
2006/4/20,7061.38 ,7107.68 ,7030.89 ,7102.74 ,4383687787,1.38065E+11,915108
2006/4/21,7130.68 ,7160.74 ,7092.93 ,7093.05 ,5344560837,1.68581E+11,1080448
2006/4/24,7066.19 ,7141.29 ,7057.19 ,7096.04 ,4007538374,1.195E+11,811614
2006/4/25,7125.90 ,7166.47 ,7052.90 ,7059.94 ,4745654048,1.35446E+11,952839
2006/4/26,7080.62 ,7173.56 ,7047.96 ,7168.98 ,4399543312,1.24952E+11,858063
2006/4/27,7203.75 ,7229.35 ,7136.21 ,7136.21 ,6378148556,1.71441E+11,1123812
2006/4/28,7172.31 ,7184.37 ,7103.87 ,7171.77 ,4643165310,1.33648E+11,888577
2006/5/2,7174.93 ,7217.37 ,7141.91 ,7199.60 ,4990836882,1.431E+11,936414
2006/5/3,7242.04 ,7265.17 ,7233.84 ,7242.37 ,5367946667,1.55397E+11,1024304
2006/5/4,7280.82 ,7351.87 ,7278.49 ,7345.04 ,6070985777,1.75896E+11,1130954
2006/5/5,7409.65 ,7455.83 ,7355.42 ,7370.44 ,7030887282,1.9131E+11,1269268
2006/5/8,7438.41 ,7474.05 ,7401.99 ,7474.05 ,5704040748,1.57628E+11,1037062
2006/5/9,7470.01 ,7476.07 ,7364.19 ,7388.94 ,6270964245,1.61934E+11,1112642
2006/5/10,7398.27 ,7426.37 ,7272.39 ,7324.71 ,6653769202,1.76956E+11,1193636
2006/5/11,7271.75 ,7361.45 ,7254.97 ,7361.45 ,4934342997,1.38288E+11,931414
2006/5/12,7269.92 ,7326.48 ,7267.79 ,7278.96 ,4708357613,1.2842E+11,893311
2006/5/15,7225.80 ,7240.92 ,7167.03 ,7176.35 ,4694298467,1.24919E+11,880233
2006/5/16,7202.35 ,7202.90 ,7069.90 ,7069.90 ,4768854703,1.27377E+11,906197
2006/5/17,7116.75 ,7144.28 ,7057.99 ,7116.83 ,3904274073,1.10566E+11,783661
2006/5/18,6989.48 ,7045.87 ,6987.65 ,7034.03 ,3903565022,1.14542E+11,792779
2006/5/19,7040.42 ,7097.27 ,7010.69 ,7074.15 ,3386308754,1.06882E+11,736358
2006/5/22,7111.42 ,7112.42 ,6938.26 ,6938.26 ,3932613399,1.22541E+11,848001
2006/5/23,6874.09 ,6909.58 ,6833.98 ,6843.98 ,3433627240,1.04738E+11,726514
2006/5/24,6904.28 ,6932.28 ,6791.11 ,6877.01 ,3806363591,1.29775E+11,819055
2006/5/25,6892.27 ,6914.45 ,6842.92 ,6861.65 ,3572582458,1.08086E+11,725259
2006/5/26,6951.76 ,6976.33 ,6856.55 ,6879.51 ,4346268368,1.27183E+11,865974
2006/5/29,6913.10 ,6919.96 ,6864.76 ,6878.88 ,2659527298,83361319424,563573
2006/5/30,6910.30 ,6912.95 ,6829.40 ,6846.95 ,3405848021,1.07114E+11,689569
2006/6/1,6874.66 ,6922.34 ,6868.42 ,6872.84 ,2724779444,92026353171,595194
2006/6/2,6951.42 ,6967.09 ,6885.39 ,6959.64 ,2907290221,95600798410,631968
2006/6/5,6956.77 ,6967.38 ,6700.47 ,6715.27 ,3382342806,1.00769E+11,720417
2006/6/6,6684.58 ,6738.78 ,6621.17 ,6730.27 ,3045440317,94683967504,664931
2006/6/7,6691.50 ,6699.54 ,6612.74 ,6612.74 ,2527799352,82762154915,564723
2006/6/8,6562.10 ,6564.10 ,6331.81 ,6331.81 ,3919614897,1.19723E+11,764361
2006/6/9,6389.98 ,6451.17 ,6268.92 ,6444.63 ,3546377027,1.1903E+11,771983
2006/6/12,6384.32 ,6443.21 ,6339.24 ,6442.90 ,2245253679,75097332139,528527
2006/6/13,6349.09 ,6401.55 ,6328.38 ,6337.21 ,2472451144,78037996337,556890
2006/6/14,6343.66 ,6494.92 ,6340.28 ,6469.01 ,3244635999,95004935685,650169
2006/6/15,6531.81 ,6535.13 ,6418.77 ,6426.39 ,3059161575,83285886090,572523
2006/6/16,6589.70 ,6629.33 ,6550.13 ,6575.77 ,3933673220,1.10625E+11,725436
2006/6/19,6576.55 ,6603.98 ,6541.33 ,6583.04 ,3025624082,80454340612,553474
2006/6/20,6536.11 ,6552.17 ,6324.69 ,6363.55 ,3631239534,96953389461,668087
2006/6/21,6354.43 ,6399.22 ,6290.63 ,6299.59 ,3000780883,81628805107,584534
2006/6/22,6427.71 ,6487.91 ,6397.13 ,6485.15 ,2971416458,77710892893,568904
2006/6/23,6432.46 ,6462.91 ,6362.23 ,6452.31 ,2886565020,77796290474,564992
2006/6/26,6464.40 ,6548.94 ,6448.51 ,6523.68 ,2652272776,69836370464,535571
2006/6/27,6520.77 ,6622.81 ,6513.03 ,6572.39 ,3379387661,89881926377,671405
2006/6/28,6500.38 ,6540.93 ,6481.65 ,6540.93 ,2835945511,78175259897,571754
2006/6/29,6578.58 ,6623.39 ,6574.40 ,6607.39 ,3474344860,92022815671,652032
2006/6/30,6731.07 ,6731.07 ,6682.38 ,6704.41 ,3875306305,1.1621E+11,742915
2006/7/3,6727.23 ,6735.34 ,6705.25 ,6718.50 ,2621146961,69125058677,514646
2006/7/4,6748.47 ,6789.55 ,6722.39 ,6734.51 ,3245226832,91302101230,636893
2006/7/5,6709.21 ,6741.52 ,6651.55 ,6659.96 ,3070732539,79821919234,608118
2006/7/6,6630.04 ,6659.07 ,6608.49 ,6659.07 ,2632790879,68932512816,503999
2006/7/7,6651.02 ,6671.74 ,6628.46 ,6660.61 ,2925828426,73548841652,569135
2006/7/10,6609.86 ,6694.75 ,6588.55 ,6682.46 ,2476041417,68876614310,471136
2006/7/11,6672.32 ,6702.64 ,6639.13 ,6639.13 ,2417622274,67847949548,489375
2006/7/12,6681.90 ,6725.42 ,6612.34 ,6634.09 ,3088406152,82963532582,600622
2006/7/13,6591.56 ,6624.04 ,6562.54 ,6567.60 ,2431234923,60538435172,455250
2006/7/14,6472.29 ,6489.65 ,6413.92 ,6428.03 ,2983296671,73893917675,550502
2006/7/17,6402.77 ,6416.41 ,6232.49 ,6257.80 ,2824165650,69331529200,538524
2006/7/18,6257.45 ,6293.12 ,6244.15 ,6285.31 ,2382776937,59330897437,465639
2006/7/19,6317.58 ,6359.82 ,6277.24 ,6277.24 ,2413458128,64609718339,495838
2006/7/20,6423.61 ,6446.29 ,6393.89 ,6443.74 ,2972408050,78338466546,576239
2006/7/21,6396.70 ,6423.52 ,6373.59 ,6420.01 ,2512619778,65507364671,501292
2006/7/24,6316.83 ,6363.68 ,6308.72 ,6359.63 ,2169476851,57905637861,432538
2006/7/25,6433.32 ,6435.83 ,6390.99 ,6390.99 ,2648275808,72001929157,532703
2006/7/26,6389.49 ,6406.66 ,6360.11 ,6376.39 ,2430679889,68095887926,496170
2006/7/27,6379.40 ,6461.92 ,6373.11 ,6459.25 ,2683963906,75363325976,546050
2006/7/28,6450.04 ,6490.36 ,6448.37 ,6480.07 ,2886108130,75926125424,578056
2006/7/31,6528.23 ,6531.11 ,6428.26 ,6454.58 ,2753997094,73059021834,539896
2006/8/1,6464.59 ,6478.34 ,6435.93 ,6441.46 ,2450734965,57702385106,479694
2006/8/2,6426.23 ,6488.68 ,6421.78 ,6471.42 ,2562871316,61491838349,516309
2006/8/3,6496.01 ,6514.90 ,6460.03 ,6462.32 ,2981549352,80123921361,597603
2006/8/4,6483.07 ,6491.67 ,6421.55 ,6442.61 ,2722786550,69348585307,541499
2006/8/7,6425.99 ,6450.06 ,6405.09 ,6416.61 ,2229164565,56529404300,419620
2006/8/8,6442.68 ,6502.14 ,6441.16 ,6502.14 ,2324921897,59564541789,456325
2006/8/9,6493.89 ,6574.49 ,6488.59 ,6573.22 ,2964769543,90003565811,613579
2006/8/10,6555.28 ,6606.28 ,6555.28 ,6578.61 ,3403623878,1.00563E+11,703510
2006/8/11,6612.48 ,6617.23 ,6559.27 ,6571.10 ,3086789117,87695002634,636126
2006/8/14,6588.47 ,6634.73 ,6587.36 ,6611.90 ,2641584850,68987087838,521097
2006/8/15,6628.50 ,6628.50 ,6595.35 ,6615.13 ,2677601333,68913325649,544920
2006/8/16,6686.23 ,6699.83 ,6663.07 ,6696.63 ,3845559495,1.08872E+11,765062
2006/8/17,6752.99 ,6761.79 ,6722.58 ,6733.46 ,3933955831,1.19267E+11,761649
2006/8/18,6761.40 ,6761.40 ,6719.75 ,6721.08 ,2907166746,81955882663,579754
2006/8/21,6715.72 ,6715.72 ,6498.18 ,6505.92 ,3366030962,88454479880,687332
2006/8/22,6524.72 ,6590.20 ,6517.28 ,6590.20 ,2451340498,63314243621,494654
2006/8/23,6584.66 ,6587.46 ,6454.71 ,6556.33 ,2773161653,76309720077,564032
2006/8/24,6540.03 ,6570.62 ,6525.36 ,6550.64 ,2263079900,58716105912,463439
2006/8/25,6594.82 ,6600.94 ,6526.22 ,6526.22 ,2201221382,59798748260,477471
2006/8/28,6515.08 ,6515.08 ,6422.38 ,6444.76 ,2319470711,51389161455,441263
2006/8/29,6485.98 ,6500.89 ,6460.67 ,6479.91 ,2183479047,52113518455,441320
2006/8/30,6523.68 ,6602.81 ,6523.68 ,6587.12 ,2974086687,80977643944,596323
2006/8/31,6647.67 ,6667.62 ,6611.77 ,6611.77 ,2920873945,89892263163,600774
2006/9/1,6631.83 ,6658.13 ,6625.23 ,6651.46 ,2578051609,73789282036,550311
2006/9/4,6706.51 ,6761.65 ,6706.51 ,6750.78 ,3072763837,92312455284,656201
2006/9/5,6764.95 ,6766.81 ,6725.58 ,6734.73 ,2748703790,77003256467,577142
2006/9/6,6712.80 ,6747.98 ,6661.56 ,6688.40 ,2703403275,73151717389,552660
2006/9/7,6638.79 ,6689.20 ,6630.25 ,6685.23 ,2208987225,61354474607,453428
2006/9/8,6664.11 ,6718.83 ,6654.77 ,6693.11 ,2349360259,63539569017,487842
2006/9/11,6714.36 ,6802.84 ,6674.55 ,6693.88 ,2748668288,80189664379,573211
2006/9/12,6698.38 ,6698.38 ,6620.71 ,6625.73 ,2431466661,65138132916,504124
2006/9/13,6687.71 ,6690.29 ,6631.97 ,6664.87 ,2327836094,61121315402,470798
2006/9/14,6687.57 ,6691.51 ,6550.03 ,6598.87 ,2946018523,76484160827,588735
2006/9/15,6585.03 ,6681.09 ,6575.87 ,6681.09 ,2246864339,57131201334,444907
2006/9/18,6784.77 ,6886.30 ,6775.12 ,6882.48 ,3563958083,1.11357E+11,718363
2006/9/19,6897.59 ,6915.08 ,6858.85 ,6881.87 ,3222827886,87933105584,654655
2006/9/20,6850.40 ,6890.63 ,6839.69 ,6877.77 ,2730228628,73176722627,568410
2006/9/21,6924.37 ,6938.93 ,6862.28 ,6889.89 ,3404911482,86885075838,681154
2006/9/22,6872.26 ,6890.90 ,6854.02 ,6885.60 ,2581709979,64781353962,524008
2006/9/25,6879.68 ,6921.36 ,6844.33 ,6911.21 ,2842099409,67516397614,571729
2006/9/26,6945.04 ,6958.79 ,6899.37 ,6901.75 ,2728859894,64881048830,550151
2006/9/27,6957.08 ,6961.71 ,6922.99 ,6946.27 ,3407668502,82077547116,661198
2006/9/28,6955.60 ,6961.92 ,6858.03 ,6885.12 ,3326552434,93171402883,644251
2006/9/29,6887.39 ,6903.72 ,6860.52 ,6883.05 ,2700493911,70243589997,598548
2006/10/2,6907.43 ,6961.78 ,6907.43 ,6960.95 ,3483313947,76539374561,626307
2006/10/3,6942.07 ,6976.62 ,6935.80 ,6956.88 ,3166934293,76409172765,612541
2006/10/4,6967.77 ,6980.67 ,6874.98 ,6874.98 ,3218780429,77971794417,634545
2006/10/5,6955.74 ,7004.42 ,6926.73 ,6997.24 ,4050944977,1.14067E+11,770037
2006/10/11,6984.45 ,7022.49 ,6984.45 ,7006.67 ,3807217893,98589215966,740473
2006/10/12,7032.76 ,7039.93 ,6983.46 ,6984.58 ,3717423193,94491301022,748050
2006/10/13,7060.19 ,7096.51 ,7046.65 ,7068.80 ,4210376917,1.0256E+11,830584
2006/10/14,7084.92 ,7099.43 ,7048.64 ,7076.85 ,3613069457,75982327347,714620
2006/10/16,7102.97 ,7159.85 ,7099.11 ,7151.42 ,4759123468,1.12865E+11,909655
